Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664214043.470702,0,63644,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214044.468105,0,63645,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214045.4683795,0,63646,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214046.4860141,0,63647,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214047.48464,0,63648,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.3,4689484.147155208,327942.9829275849,19,T
1664214048.4671853,0,63649,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.3,4689484.147155208,327942.9829275849,19,T
1664214049.487324,0,63650,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214050.4884405,0,63651,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214051.4694545,0,63652,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214052.46978,0,63653,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214053.4876187,0,63654,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214054.4697747,0,63655,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214055.4687202,0,63656,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214056.4667103,0,63657,0,GPS1_Frame1,42.33859833333333,-71.08860666666666,1.2,4689484.147155208,327942.9829275849,19,T
1664214057.4679565,0,63658,0,GPS1_Frame1,42.33859666666667,-71.08860666666666,1.2,4689483.962084541,327942.9783817919,19,T
1664214058.4879775,0,63659,0,GPS1_Frame1,42.33859666666667,-71.08860666666666,1.2,4689483.962084541,327942.9783817919,19,T
1664214059.4865167,0,63660,0,GPS1_Frame1,42.33859666666667,-71.08860666666666,1.2,4689483.962084541,327942.9783817919,19,T
1664214060.4707832,0,63661,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214061.468159,0,63662,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214062.467822,0,63663,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214063.48647,0,63664,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214064.486991,0,63665,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214065.4679253,0,63666,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214066.4713604,0,63667,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214067.4685612,0,63668,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214068.4880364,0,63669,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214069.4878316,0,63670,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214070.470746,0,63671,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214071.469703,0,63672,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214072.4690998,0,63673,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214073.4691594,0,63674,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214074.469094,0,63675,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214075.4693606,0,63676,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214076.4680648,0,63677,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214077.4677787,0,63678,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214078.4688132,0,63679,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214079.4684262,0,63680,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214080.4674907,0,63681,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214081.4668002,0,63682,0,GPS1_Frame1,42.33859666666667,-71.088605,1.2,4689483.958712021,327943.1156856207,19,T
1664214082.466113,0,63683,0,GPS1_Frame1,42.33859666666667,-71.088605,1.5,4689483.958712021,327943.1156856207,19,T
1664214083.465811,0,63684,0,GPS1_Frame1,42.33859666666667,-71.088605,1.5,4689483.958712021,327943.1156856207,19,T
1664214084.478673,0,63685,0,GPS1_Frame1,42.33859666666667,-71.088605,1.5,4689483.958712021,327943.1156856207,19,T
1664214085.464741,0,63686,0,GPS1_Frame1,42.338595,-71.088605,1.5,4689483.7736413535,327943.1111398314,19,T
1664214086.4653096,0,63687,0,GPS1_Frame1,42.338595,-71.088605,1.1,4689483.7736413535,327943.1111398314,19,T
1664214087.4662185,0,63688,0,GPS1_Frame1,42.338595,-71.088605,1.1,4689483.7736413535,327943.1111398314,19,T
1664214088.4685252,0,63689,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214089.487259,0,63690,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214090.46973,0,63691,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214091.468085,0,63692,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214092.4867215,0,63693,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214093.4833794,0,63694,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214094.4682164,0,63695,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214095.4685724,0,63696,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214096.4716284,0,63697,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214097.48892,0,63698,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214098.4895077,0,63699,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214099.4892383,0,63700,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214100.4897103,0,63701,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214101.4694722,0,63702,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214102.4676578,0,63703,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214103.4697623,0,63704,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214104.491201,0,63705,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214105.4686897,0,63706,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214106.4695625,0,63707,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214107.4686737,0,63708,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214108.4673414,0,63709,0,GPS1_Frame1,42.338595,-71.088605,1.1,4689483.7736413535,327943.1111398314,19,T
1664214109.4894445,0,63710,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214110.4895966,0,63711,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214111.4697695,0,63712,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214112.4697134,0,63713,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214113.4897451,0,63714,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214114.470746,0,63715,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214115.4891129,0,63716,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214116.4697745,0,63717,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214117.4689193,0,63718,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214118.4690356,0,63719,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214119.4896197,0,63720,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214120.4877021,0,63721,0,GPS1_Frame1,42.338595,-71.088605,1.2,4689483.7736413535,327943.1111398314,19,T
1664214121.4682517,0,63722,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214122.4670992,0,63723,0,GPS1_Frame1,42.338595,-71.088605,1.1,4689483.7736413535,327943.1111398314,19,T
1664214123.4676952,0,63724,0,GPS1_Frame1,42.338595,-71.088605,1.1,4689483.7736413535,327943.1111398314,19,T
1664214124.469158,0,63725,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214125.4696426,0,63726,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214126.4693162,0,63727,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214127.469633,0,63728,0,GPS1_Frame1,42.338595,-71.088605,1.0,4689483.7736413535,327943.1111398314,19,T
1664214128.468895,0,63729,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214129.469282,0,63730,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214130.4684465,0,63731,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214131.4701364,0,63732,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214132.471195,0,63733,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214133.4680285,0,63734,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214134.468455,0,63735,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214135.46612,0,63736,0,GPS1_Frame1,42.338595,-71.08860333333334,1.1,4689483.770268837,327943.2484436638,19,T
1664214136.4645512,0,63737,0,GPS1_Frame1,42.338595,-71.08860333333334,1.1,4689483.770268837,327943.2484436638,19,T
1664214137.4659028,0,63738,0,GPS1_Frame1,42.338595,-71.08860333333334,1.1,4689483.770268837,327943.2484436638,19,T
1664214138.4669948,0,63739,0,GPS1_Frame1,42.338595,-71.08860333333334,1.1,4689483.770268837,327943.2484436638,19,T
1664214139.4662642,0,63740,0,GPS1_Frame1,42.338595,-71.08860333333334,1.1,4689483.770268837,327943.2484436638,19,T
1664214140.4880204,0,63741,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214141.4695857,0,63742,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214142.4706583,0,63743,0,GPS1_Frame1,42.338595,-71.08860333333334,1.0,4689483.770268837,327943.2484436638,19,T
1664214143.48813,0,63744,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214144.489635,0,63745,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214145.4694593,0,63746,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214146.4714625,0,63747,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214147.4886777,0,63748,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214148.4689941,0,63749,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214149.4877453,0,63750,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214150.4895802,0,63751,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214151.4895875,0,63752,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214152.469237,0,63753,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214153.4695468,0,63754,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214154.4880552,0,63755,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214155.4699683,0,63756,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214156.4716368,0,63757,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214157.4691389,0,63758,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214158.4705467,0,63759,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214159.490079,0,63760,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214160.490078,0,63761,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214161.4702387,0,63762,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214162.4723072,0,63763,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.1,4689483.5851981705,327943.2438978784,19,T
1664214163.4683013,0,63764,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.1,4689483.5851981705,327943.2438978784,19,T
1664214164.487578,0,63765,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214165.4872313,0,63766,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214166.4681783,0,63767,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214167.4695392,0,63768,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214168.4685533,0,63769,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214169.4674141,0,63770,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214170.4883404,0,63771,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214171.4877458,0,63772,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214172.4691722,0,63773,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214173.468486,0,63774,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214174.4697378,0,63775,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214175.4680526,0,63776,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214176.4696076,0,63777,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214177.4695907,0,63778,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214178.4689422,0,63779,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214179.4652429,0,63780,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214180.465832,0,63781,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214181.464693,0,63782,0,GPS1_Frame1,42.338593333333336,-71.08860333333334,1.0,4689483.5851981705,327943.2438978784,19,T
1664214182.4675715,0,63783,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214183.4688652,0,63784,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214184.4678814,0,63785,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214185.468469,0,63786,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214186.4695551,0,63787,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214187.469413,0,63788,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214188.4687235,0,63789,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214189.4692805,0,63790,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214190.4687312,0,63791,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214191.4868546,0,63792,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214192.4699187,0,63793,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214193.4862328,0,63794,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214194.487419,0,63795,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214195.4703197,0,63796,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214196.4684987,0,63797,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214197.4851608,0,63798,0,GPS1_Frame1,42.338593333333336,-71.088605,1.1,4689483.588570688,327943.1065940424,19,T
1664214198.4689777,0,63799,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214199.486991,0,63800,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214200.487424,0,63801,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214201.4873152,0,63802,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214202.4692717,0,63803,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214203.4690707,0,63804,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214204.4673057,0,63805,0,GPS1_Frame1,42.338593333333336,-71.088605,1.0,4689483.588570688,327943.1065940424,19,T
1664214205.4862466,0,63806,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214206.468814,0,63807,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214207.4683812,0,63808,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214208.467933,0,63809,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214209.4662268,0,63810,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214210.4867513,0,63811,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214211.4863682,0,63812,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214212.4680908,0,63813,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214213.4685223,0,63814,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.1,4689483.591943207,327942.96929020644,19,T
1664214214.4858444,0,63815,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.1,4689483.591943207,327942.96929020644,19,T
1664214215.4677143,0,63816,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.1,4689483.591943207,327942.96929020644,19,T
1664214216.4890015,0,63817,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.0,4689483.591943207,327942.96929020644,19,T
1664214217.469749,0,63818,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.2,4689483.591943207,327942.96929020644,19,T
1664214218.4673114,0,63819,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.2,4689483.591943207,327942.96929020644,19,T
1664214219.4683883,0,63820,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.2,4689483.591943207,327942.96929020644,19,T
1664214220.4848592,0,63821,0,GPS1_Frame1,42.338593333333336,-71.08860666666666,1.2,4689483.591943207,327942.96929020644,19,T
1664214221.4672463,0,63822,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214222.4886713,0,63823,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214223.4684598,0,63824,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214224.4677317,0,63825,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214225.4695983,0,63826,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214226.468483,0,63827,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214227.4688478,0,63828,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214228.4698625,0,63829,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214229.4685225,0,63830,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
1664214230.468632,0,63831,0,GPS1_Frame1,42.338591666666666,-71.08860833333334,1.0,4689483.410245064,327942.8274405721,19,T
